row ID	#featureID	cluster.index	libraryID	smiles	cas	inchi	libraryID_analogue	smiles_analogue	cas_analogue	inchi_analogue	libraryID_NAP	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_score	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores	AllFiles	componentindex
8134	1010.5679428882166_5.0452580020387385	2197										15	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids;Prenol lipids	Depsipeptides;none	Cyclic depsipeptides;Macrolide lactams	Alcohol;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Oxacycle;Secondary alcohol	0.5	1	0.5	0.214	0.143	0.143	0.027;0.025;0.025;0.032;0.027;0.027;0.025;0.027;0.025;0.023	GNPS_MS2_2iso.mgf:8134###	15
816	812.4464385775519_3.6714381404720746	208										15	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids;Prenol lipids	Depsipeptides;none	Cyclic depsipeptides;Macrolide lactams	Alcohol;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Oxacycle;Secondary alcohol	0.5	1	0.5	0.214	0.143	0.143	0.027;0.025;0.025;0.032;0.027;0.027;0.025;0.027;0.025;0.023	GNPS_MS2_2iso.mgf:816###	15
8652	992.8095124350108_5.037558737373733	2229										15	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids;Prenol lipids	Depsipeptides;none	Cyclic depsipeptides;Macrolide lactams	Alcohol;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Oxacycle;Secondary alcohol	0.5	1	0.5	0.214	0.143	0.143	0.027;0.025;0.025;0.032;0.027;0.027;0.025;0.027;0.025;0.023	GNPS_MS2_2iso.mgf:8652###	15
8670	1014.8253257685071_5.017496615776079	2230										15	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids;Prenol lipids	Depsipeptides;none	Cyclic depsipeptides;Macrolide lactams	Alcohol;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Oxacycle;Secondary alcohol	0.5	1	0.5	0.214	0.143	0.143	0.027;0.025;0.025;0.032;0.027;0.027;0.025;0.027;0.025;0.023	GNPS_MS2_2iso.mgf:8670###	15
3734	1179.1600065427347_5.091014924596982	1085										14	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Alcohol;Carbonyl group;Carboxylic acid derivative;Glycosyl compound;Hydrocarbon derivative;Organic oxide;Organoheterocyclic compound;Oxacycle;Polyol;Secondary alcohol	0.6	1	0.571	0.571	0.571	0.429	0.035;0.03;0.03;0.025;0.035;0.035;0.025;0.025;0.02;0.035	GNPS_MS2_2iso.mgf:3734###	14
4057	1178.9069507988838_4.99905573313039	1199										14	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Alcohol;Carbonyl group;Carboxylic acid derivative;Glycosyl compound;Hydrocarbon derivative;Organic oxide;Organoheterocyclic compound;Oxacycle;Polyol;Secondary alcohol	0.6	1	0.571	0.571	0.571	0.429	0.035;0.03;0.03;0.025;0.035;0.035;0.025;0.025;0.02;0.035	GNPS_MS2_2iso.mgf:4057###	14
5624	1177.4890903773564_5.031912532501299	1715										14	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Alcohol;Carbonyl group;Carboxylic acid derivative;Glycosyl compound;Hydrocarbon derivative;Organic oxide;Organoheterocyclic compound;Oxacycle;Polyol;Secondary alcohol	0.6	1	0.571	0.571	0.571	0.429	0.035;0.03;0.03;0.025;0.035;0.035;0.025;0.025;0.02;0.035	GNPS_MS2_2iso.mgf:5624###	14
5819	1009.4199953580961_4.022472492492492	1780										14	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Alcohol;Carbonyl group;Carboxylic acid derivative;Glycosyl compound;Hydrocarbon derivative;Organic oxide;Organoheterocyclic compound;Oxacycle;Polyol;Secondary alcohol	0.6	1	0.571	0.571	0.571	0.429	0.035;0.03;0.03;0.025;0.035;0.035;0.025;0.025;0.02;0.035	GNPS_MS2_2iso.mgf:5819###	14
6291	883.3678420637765_4.555633444816046	1920										14	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Alcohol;Carbonyl group;Carboxylic acid derivative;Glycosyl compound;Hydrocarbon derivative;Organic oxide;Organoheterocyclic compound;Oxacycle;Polyol;Secondary alcohol	0.6	1	0.571	0.571	0.571	0.429	0.035;0.03;0.03;0.025;0.035;0.035;0.025;0.025;0.02;0.035	GNPS_MS2_2iso.mgf:6291###	14
1167	683.3664523787337_2.508707296466973	290										13	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	none	Cardenolide glycosides and derivatives	Alcohol;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Organopnictogen compound;Oxacycle	1	1	0.288	0.186	0.203	0.102	0.025;0.029;0.028;0.035;0.033;0.032;0.028;0.032;0.023;0.027	GNPS_MS2_2iso.mgf:1167###	13
151	488.2534678113091_2.801325287356321	50										13	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	none	Cardenolide glycosides and derivatives	Alcohol;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Organopnictogen compound;Oxacycle	1	1	0.288	0.186	0.203	0.102	0.025;0.029;0.028;0.035;0.033;0.032;0.028;0.032;0.023;0.027	GNPS_MS2_2iso.mgf:151###	13
4387	454.2654308921039_2.557900980392156	1316										13	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	none	Cardenolide glycosides and derivatives	Alcohol;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Organopnictogen compound;Oxacycle	1	1	0.288	0.186	0.203	0.102	0.025;0.029;0.028;0.035;0.033;0.032;0.028;0.032;0.023;0.027	GNPS_MS2_2iso.mgf:4387###	13
594	543.2924225891068_3.4496949002217274	150										13	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	none	Cardenolide glycosides and derivatives	Alcohol;Carbonyl group;Carboxylic acid derivative;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organoheterocyclic compound;Organooxygen compound;Organopnictogen compound;Oxacycle	1	1	0.288	0.186	0.203	0.102	0.025;0.029;0.028;0.035;0.033;0.032;0.028;0.032;0.023;0.027	GNPS_MS2_2iso.mgf:594###	13
1090	784.7013390091392_3.7506759681093382	269										12														GNPS_MS2_2iso.mgf:1090###	12
1181	784.9523847767666_4.098406615384615	292										12														GNPS_MS2_2iso.mgf:1181###	12
1191	305.89947611195356_12.359534771825398	297										11	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Carboxylic acid;Carboxylic acid derivative;Chlorobenzene;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organochloride;Organohalogen compound;Organooxygen compound	0.25	1	1	1	1	1	0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071	GNPS_MS2_2iso.mgf:1191###	11
2211	276.8968235259608_12.398524007936517	573										11	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Carboxylic acid;Carboxylic acid derivative;Chlorobenzene;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organochloride;Organohalogen compound;Organooxygen compound	0.25	1	1	1	1	1	0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071	GNPS_MS2_2iso.mgf:2211###	11
4392	277.90377488805314_12.361497272272269	1318										11	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Carboxylic acid;Carboxylic acid derivative;Chlorobenzene;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organochloride;Organohalogen compound;Organooxygen compound	0.25	1	1	1	1	1	0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071	GNPS_MS2_2iso.mgf:4392###	11
4516	282.883591627407_12.361843898809528	1356										11	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Carboxylic acid;Carboxylic acid derivative;Chlorobenzene;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organochloride;Organohalogen compound;Organooxygen compound	0.25	1	1	1	1	1	0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071;0.071	GNPS_MS2_2iso.mgf:4516###	11
1044	627.4801341429759_7.20528673416407	255	Spectral Match to Glycerol 1-myristate from NIST14		589684		Spectral Match to Glycerol 1-myristate from NIST14		589684		Spectral Match to Glycerol 1-myristate from NIST14	10	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Ceramides	Long-chain ceramides	N-acyl-amine;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Primary alcohol;Secondary alcohol;Secondary carboxylic acid amide	0.5	1	1	1	1	1	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053	GNPS_MS2_2iso.mgf:1044###	10
1189	624.4716909648246_7.171618692598592	296										10	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Ceramides	Long-chain ceramides	N-acyl-amine;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Primary alcohol;Secondary alcohol;Secondary carboxylic acid amide	0.5	1	1	1	1	1	0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053	GNPS_MS2_2iso.mgf:1189###	10
4951	912.9430309569203_4.991920496894415	1499										9														GNPS_MS2_2iso.mgf:4951###	9
5724	912.8739773120412_5.208491088854649	1746										9														GNPS_MS2_2iso.mgf:5724###	9
4526	679.4220907990089_7.192957901622186	1362										8	Organic compounds	Organic acids and derivatives	Peptidomimetics	"Amino acids, peptides, and analogues;Depsipeptides"	Cyclic depsipeptides	Carbonyl group;Carboxamide group;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Secondary carboxylic acid amide	1	1	0.625	0.375	0.25	0.25	0.032;0.028;0.032;0.028;0.032;0.032;0.028;0.032;0.028;0.028	GNPS_MS2_2iso.mgf:4526###	8
4936	689.4507086207138_7.319204172989371	1493										8	Organic compounds	Organic acids and derivatives	Peptidomimetics	"Amino acids, peptides, and analogues;Depsipeptides"	Cyclic depsipeptides	Carbonyl group;Carboxamide group;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Secondary carboxylic acid amide	1	1	0.625	0.375	0.25	0.25	0.032;0.028;0.032;0.028;0.032;0.032;0.028;0.032;0.028;0.028	GNPS_MS2_2iso.mgf:4936###	8
1361	360.15005253044967_0.36149028812717343	341					Laminaritetraose	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O	26212726	"InChI=1S/C24H42O21/c25-1-5-9(29)13(33)14(34)22(40-5)44-19-11(31)7(3-27)42-24(16(19)36)45-20-12(32)8(4-28)41-23(17(20)37)43-18-10(30)6(2-26)39-21(38)15(18)35/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10-,11-,12-,13+,14-,15-,16-,17-,18+,19+,20+,21?,22+,23+,24+/m1/s1"	Laminaritetraose	7	Organic compounds	Organoheterocyclic compounds	Benzene and substituted derivatives	none	Aryl thioethers;Benzofurans	Azacycle;Benzenoid;Heteroaromatic compound;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.516	0.194	0.129	0.065	0.028;0.021;0.031;0.037;0.035;0.032;0.035;0.035;0.033;0.035	GNPS_MS2_2iso.mgf:1361###	7
166	362.09682708270844_0.3840003986048833	56					"Glycan 3.alpha.,4.beta.,3.alpha.-Galactotetraose"		56038381		"Glycan 3.alpha.,4.beta.,3.alpha.-Galactotetraose"	7	Organic compounds	Organoheterocyclic compounds	Benzene and substituted derivatives	none	Aryl thioethers;Benzofurans	Azacycle;Benzenoid;Heteroaromatic compound;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound	1	1	0.516	0.194	0.129	0.065	0.028;0.021;0.031;0.037;0.035;0.032;0.035;0.035;0.033;0.035	GNPS_MS2_2iso.mgf:166###	7
1360	742.5393152177564_9.352339778449148	340					1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine		119904404		1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:1360###	6
1599	482.324026234493_7.101188544813701	403	Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14		69747553		PE(18:0/0:0); [M+H]+ C23H49N1O7P1				PE(18:0/0:0); [M+H]+ C23H49N1O7P1	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:1599###	6
1768	478.2924856838304_6.268967806484296	447	NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid	CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(O)=O		"InChI=1S/C20H36N4O8/c1-16(25)23(31)14-6-2-4-12-21-17(26)8-10-19(28)24(32)15-7-3-5-13-22-18(27)9-11-20(29)30/h31-32H,2-15H2,1H3,(H,21,26)(H,22,27)(H,29,30)"	NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid	CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(O)=O		"InChI=1S/C20H36N4O8/c1-16(25)23(31)14-6-2-4-12-21-17(26)8-10-19(28)24(32)15-7-3-5-13-22-18(27)9-11-20(29)30/h31-32H,2-15H2,1H3,(H,21,26)(H,22,27)(H,29,30)"	NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:1768###	6
2340	480.3081975589448_6.646294126506031	618	1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine		89576294		NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid	CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(O)=O		"InChI=1S/C20H36N4O8/c1-16(25)23(31)14-6-2-4-12-21-17(26)8-10-19(28)24(32)15-7-3-5-13-22-18(27)9-11-20(29)30/h31-32H,2-15H2,1H3,(H,21,26)(H,22,27)(H,29,30)"	NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:2340###	6
2650	454.29259070934893_6.466112740628164	724	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14		53862354		PE(16:0/0:0); [M+H]+ C21H45N1O7P1				PE(16:0/0:0); [M+H]+ C21H45N1O7P1	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:2650###	6
3013	724.5288474679633_9.334257552870085	843					PE(P-16:0/20:4); [M+H]+ C41H75N1O7P1				PE(P-16:0/20:4); [M+H]+ C41H75N1O7P1	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:3013###	6
3312	716.5238997458619_9.178681146304664	943	Spectral Match to 2-Linoleoyl-1-palmitoyl-sn-glycero-3-phosphoethanolamine from NIST14		26662953		"1-Hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine"		70812598		"1-Hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine"	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:3312###	6
3339	750.5438268302394_9.307888164621687	951					"Spectral Match to 1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine from NIST14"		144371697		"Spectral Match to 1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine from NIST14"	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:3339###	6
3461	700.528597918516_9.596384580152673	989					PE(P-16:0/18:2); [M+H]+ C39H75N1O7P1				PE(P-16:0/18:2); [M+H]+ C39H75N1O7P1	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:3461###	6
5419	792.5540178640496_9.924832590885826	1647										6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:5419###	6
5923	526.3127635293798_7.169871246819345	1811					Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14		69747553		Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:5923###	6
8467	744.5539574092405_9.9383003021148	2218										6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:8467###	6
8552	746.5674373436522_12.149984496712207	2221	1-Stearoyl-2-oleoyl-sn-glycero-3-phosphoethanolamine		6418957		1-Stearoyl-2-oleoyl-sn-glycero-3-phosphoethanolamine		6418957		1-Stearoyl-2-oleoyl-sn-glycero-3-phosphoethanolamine	6	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	Phosphatidylethanolamines	Aliphatic acyclic compound;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Organic nitrogen compound;Organic oxide;Organic oxygen compound;Organonitrogen compound;Organooxygen compound	1	1	0.899	0.804	0.709	0.413	0.036;0.039;0.039;0.036;0.041;0.036;0.041;0.041;0.036;0.041	GNPS_MS2_2iso.mgf:8552###	6
